code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
886,海南高速,路桥,海南,38.72,9.65,9.89,317288.59,211983.42,11646.78,94393.02,0.95,0.11199999999999999,2.73,2.12,19980123,39049.12,0.39,203.93,134.75,45.41,25.37,67317.0
600207,安彩高科,元器件,河南,0.0,6.9,8.63,227245.75,103988.21,73111.31,288135.69,3.34,-0.006999999999999999,2.19,3.19,19990714,-224651.13,-2.6,0.91,-505.14,10.84,-0.46,42335.0
601969,海南矿业,普钢,海南,334.37,19.55,19.55,784471.69,434332.59,158208.88,266620.81,1.36,0.016,2.52,2.91,20141209,-19005.57,-0.1,187.64,123.77,18.33,1.82,31821.0
600215,长春经开,园区开发,吉林,425.8,4.65,4.65,301904.47,195245.69,4292.21,97851.52,2.1,0.018000000000000002,5.23,1.97,19990909,78450.75,1.69,-14.01,-44.11,22.38,3.83,32048.0
300209,天泽信息,软件服务,江苏,49.22,2.44,2.92,256140.47,131878.0,10586.91,148182.86,5.07,0.249,6.98,2.34,20110426,25071.85,0.86,22.56,37.39,37.2,13.02,29038.0
603007,花王股份,建筑施工,江苏,38.82,1.94,3.33,196688.38,106561.3,1421.4,17762.3,0.53,0.24,2.69,4.61,20160826,34307.06,1.03,49.0,29.21,23.43,12.98,27652.0
300256,星星科技,元器件,浙江,48.83,3.96,6.5,888832.63,466973.16,195398.02,258393.02,3.98,0.1,5.18,1.23,20110819,17003.77,0.26,18.42,-29.7,14.34,1.51,42925.0
825,太钢不锈,特种钢,山西,13.27,56.96,56.96,7014549.0,1663906.75,5069305.0,676386.56,1.19,0.379,4.3,1.56,19981021,993493.19,1.74,25.32,154.35,13.17,4.3,231199.0
735,罗 牛 山,农业综合,海南,43.5,10.6,11.52,618940.0,207991.38,180241.88,155903.09,1.35,0.129,3.11,2.4,19970611,72196.31,0.63,116.29,85.11,30.92,13.88,90000.0
300684,中石科技,化工原料,北京,95.4,0.22,0.87,61019.13,33648.35,24754.74,12281.78,1.41,0.342,5.45,7.98,20171227,15325.42,1.76,0.0,0.0,34.84,10.49,45590.0
300693,盛弘股份,电气设备,深圳,47.37,0.23,0.91,78534.15,76455.4,1210.45,35047.78,3.84,0.57,6.33,4.39,20170822,12563.21,1.38,0.0,0.0,50.4,11.96,16931.0
300141,和顺电气,电气设备,江苏,131.46,1.63,2.55,103825.86,89381.46,9061.4,23255.88,0.91,0.053,2.74,3.37,20101112,21179.24,0.83,34.16,-11.64,22.29,3.63,27730.0
2190,成飞集成,汽车配件,四川,9481.21,3.45,3.59,906465.5,470228.09,283566.25,97584.71,2.72,0.002,5.11,4.2,20071203,33715.1,0.94,-21.19,-99.32,20.12,0.06,51418.0
300740,御家汇,日用化工,湖南,45.19,0.4,1.6,85748.68,71829.68,10485.24,11904.9,0.74,0.991,4.5,9.95,20180208,29267.01,1.83,40.61,114.85,52.63,9.63,78015.0
603069,海汽集团,公路,海南,49.64,1.74,3.16,180434.95,63707.68,45488.45,37640.39,1.19,0.15,3.38,2.93,20160712,32371.55,1.02,0.66,-10.62,20.88,5.67,24866.0
600579,天华院,化工机械,山东,0.0,4.11,4.11,174226.13,134148.17,20405.32,158476.55,3.86,-0.032,2.9,3.22,20020809,-83370.59,-2.03,-10.07,-649.42,19.91,-4.8,10787.0
600238,海南椰岛,红黄药酒,海南,775.46,4.45,4.48,174418.52,139633.19,22147.02,12748.6,0.28,0.008,1.94,4.09,20000120,16944.24,0.38,61.36,105.3,27.46,0.5,29905.0
300707,威唐工业,专用机械,江苏,32.29,0.2,0.79,78813.49,59395.21,12535.26,34471.37,4.39,1.22,7.22,5.47,20171010,13002.28,1.65,0.0,0.0,46.67,21.59,39302.0
2925,盈趣科技,元器件,福建,43.96,0.75,4.55,230804.05,201431.2,14908.24,9387.63,0.21,1.6380000000000001,3.76,25.53,20180115,87310.4,1.92,0.0,0.0,48.9,32.26,0.0
2891,中宠股份,饲料,山东,41.13,0.25,1.0,100661.18,71017.93,16723.21,40538.34,4.05,0.76,6.8,4.79,20170821,16095.98,1.61,0.0,0.0,25.78,8.17,21650.0
2276,万马股份,电气设备,浙江,70.65,9.37,10.35,664026.75,526240.5,68828.53,155441.52,1.5,0.08,3.79,1.97,20090710,113472.42,1.1,17.77,-37.25,13.88,1.59,122250.0
505,珠江控股,食品,海南,36.28,3.6,6.86,474742.19,267825.19,124947.07,214645.41,3.13,0.18,3.94,2.04,19921221,-100237.06,-1.46,-7.79,60.02,10.31,2.06,30806.0
2320,海峡股份,水运,海南,36.49,2.07,5.08,383814.06,127624.9,237275.55,201856.23,3.97,0.419,7.03,2.9,20091216,79879.03,1.57,28.34,74.87,45.22,28.6,17756.0
2240,威华股份,家居用品,广东,322.93,4.9,5.35,256048.66,99205.18,118030.05,95952.56,1.79,0.04,2.92,5.1,20080523,-9995.63,-0.19,51.49,131.85,8.48,1.26,33537.0
600405,动力源,电气设备,北京,0.0,5.53,5.62,297222.53,174515.36,89155.57,55612.67,0.99,-0.05,2.35,2.39,20040401,21281.2,0.38,-13.32,-208.35,32.16,-3.28,120031.0
600209,罗顿发展,综合类,海南,0.0,4.26,4.39,86705.93,23242.8,16197.4,11838.65,0.27,-0.053,1.46,5.67,19990325,5083.85,0.12,53.01,51.86,4.02,-30.81,59619.0
601313,江南嘉捷,运输设备,江苏,368.74,3.97,3.97,262470.53,177465.42,50503.34,33821.8,0.85,0.172,4.27,14.82,20120116,80955.68,2.04,-9.63,-57.28,29.62,3.12,76200.0
2377,国创高新,石油加工,湖北,145.67,4.32,9.16,680420.5,262782.16,17334.6,366850.88,4.0,0.08,5.22,1.42,20100323,17568.17,0.19,160.01,1028.63,14.17,3.05,33434.0
600555,海航创新,旅游服务,海南,0.0,9.74,13.04,354321.16,174731.7,4925.52,40388.62,0.31,-0.135,1.05,3.26,20010328,-51307.7,-0.39,5.7,-667.82,11.34,-647.75,81506.0
601118,海南橡胶,橡胶,海南,1161.65,39.31,39.31,1343077.38,499480.75,158576.52,378693.78,0.96,0.004,2.05,2.76,20110107,-846.96,0.0,47.93,105.18,4.55,0.16,118431.0
600890,中房股份,区域地产,北京,0.0,5.79,5.79,28985.35,18132.8,980.67,2033.78,0.04,-0.044000000000000004,0.45,24.68,19960318,-42420.1,-0.73,-48.31,-28.5,-238.16,-1808.9,25693.0
2780,三夫户外,其他商业,北京,0.0,0.65,1.12,54662.35,40621.43,1133.49,13860.79,1.23,-0.07,3.82,4.68,20151209,14001.23,1.25,7.55,-179.22,41.66,-2.98,17136.0
567,海德股份,多元金融,海南,51.33,1.5,1.51,225713.97,197612.23,630.53,11688.32,0.77,0.373,1.79,14.24,19940525,916.95,0.06,531.17,3373.6,0.0,43.12,19089.0
600462,九有股份,元器件,深圳,311.8,5.34,5.34,394992.53,367584.81,9239.32,64306.44,1.2,0.01,0.55,7.64,20030903,-90174.86,-1.69,140.11,38.52,8.53,1.03,33686.0
2227,奥 特 迅,电气设备,深圳,1616.53,2.19,2.21,101520.32,68013.03,17090.47,31328.23,1.42,0.008,3.6,4.56,20080506,20003.7,0.91,-9.56,120.06,42.97,0.78,36039.0
2258,利尔化学,农药化肥,四川,27.9,5.24,5.24,451453.09,182767.63,179740.8,81014.02,1.54,0.767,4.54,4.71,20080708,88903.42,1.7,55.55,92.93,28.74,13.04,16800.0
300001,特锐德,电气设备,山东,70.48,8.7,9.98,1115923.38,777765.38,179282.06,85227.15,0.85,0.14,2.84,4.63,20091030,87486.34,0.88,22.44,10.3,22.98,3.67,49792.0
300491,通合科技,电气设备,河北,0.0,0.51,1.46,56326.61,36189.01,16987.67,18548.01,1.27,-0.03,2.75,5.48,20151231,9565.8,0.66,-13.67,-116.17,34.86,-3.66,14936.0
600507,方大特钢,特种钢,江西,10.05,13.26,13.26,861649.81,454246.69,207349.67,6176.95,0.05,1.915,3.67,5.24,20030930,281157.53,2.12,56.27,281.4,32.03,18.21,61732.0
300582,英飞特,半导体,浙江,80.63,1.21,2.03,136238.97,45586.1,56919.2,55463.01,2.74,0.149,4.58,3.49,20161228,20920.55,1.03,18.08,-34.88,30.55,5.69,22339.0
600242,中昌数据,软件服务,广东,56.95,2.85,4.57,283821.84,108203.11,82.33,209817.09,4.59,0.21,4.27,3.49,20001207,-63491.68,-1.39,104.35,1513.44,13.13,6.19,27575.0
2364,中恒电气,电气设备,浙江,43.75,4.75,5.64,264953.53,185061.47,23036.9,106546.31,1.89,0.14300000000000002,4.21,1.98,20100305,68310.18,1.21,-4.82,-39.06,38.45,14.65,46436.0
300246,宝莱特,医疗保健,广东,33.56,1.08,1.46,71762.36,41577.01,8291.42,8219.07,0.56,0.384,3.47,4.95,20110719,25304.31,1.73,25.08,9.64,38.04,10.83,19019.0
600673,东阳光科,铝,广东,48.44,24.57,24.69,1251651.0,491206.75,414112.81,13901.63,0.06,0.131,1.62,5.24,19930917,128009.05,0.52,42.69,359.31,19.12,5.97,100943.0
600152,维科精华,纺织,浙江,51.01,2.93,4.41,260979.13,168259.02,41383.31,81798.61,1.86,0.11,3.28,1.82,19980609,3550.23,0.08,-18.19,176.33,15.61,3.43,36502.0
2460,赣锋锂业,小金属,江西,36.8,5.2,7.42,616668.81,322717.56,80884.43,55093.65,0.74,1.35,4.16,15.95,20100810,162443.86,2.19,40.51,106.57,37.59,35.31,101338.0
300104,乐视网,互联网,北京,0.0,30.22,39.89,3228806.25,1410543.63,104074.28,820496.19,2.06,-0.414,3.13,1.41,20100812,-189.08,0.0,-63.67,-435.02,-16.19,-27.1,185875.0
600080,金花股份,中成药,陕西,66.36,3.05,3.05,145796.48,37312.75,37755.15,25259.85,0.83,0.094,3.58,2.34,19970612,42867.03,1.4,15.43,13.38,64.25,5.25,22363.0
2229,鸿博股份,广告包装,福建,0.0,3.69,5.03,220498.92,125505.67,62414.65,90337.53,1.8,-0.023,3.22,2.93,20080508,19361.15,0.39,-20.48,5.57,20.19,-2.43,35501.0
582,北部湾港,港口,广西,20.64,2.63,13.87,1312614.0,307891.53,770530.31,245982.27,1.77,0.41,5.36,1.62,19951102,259272.47,1.87,6.05,12.45,37.63,19.24,36926.0
300560,中富通,通信设备,福建,60.69,0.41,1.05,57224.63,47848.0,6858.25,14834.73,1.41,0.4,4.53,5.48,20161101,20391.99,1.94,15.4,11.28,29.14,11.42,8756.0
603578,三星新材,玻璃,浙江,57.54,0.22,0.88,54431.05,42819.85,8685.46,26175.89,2.97,0.51,5.5,6.78,20170306,11686.21,1.33,0.0,0.0,29.09,19.2,11319.0
603688,石英股份,矿物制品,江苏,43.07,3.36,3.37,133321.36,81097.68,34298.03,46189.45,1.37,0.223,3.72,3.44,20141031,40756.78,1.21,26.6,45.96,37.51,18.87,14514.0
2685,华东重机,工程机械,江苏,292.51,5.6,10.08,540519.31,271618.19,21996.0,230598.8,2.29,0.03,3.7,2.46,20120612,16921.93,0.17,109.18,46.57,5.08,0.75,38616.0
2655,共达电声,元器件,山东,376.94,3.6,3.6,125868.57,59010.43,40218.18,6423.6,0.18,0.017,1.8,4.87,20120217,19814.03,0.55,14.09,-56.13,28.73,1.08,42730.0
2445,中南文化,影视音像,江苏,45.26,7.53,8.3,707102.13,298083.69,59466.32,262577.66,3.16,0.209,5.1,2.48,20100713,79357.65,0.96,24.54,31.07,42.6,17.23,21597.0
300709,精研科技,元器件,江苏,31.22,0.22,0.88,104817.97,51288.05,36566.43,11419.26,1.3,1.78,7.12,7.82,20171019,26389.69,3.0,0.0,0.0,40.49,17.04,45647.0
2485,希努尔,服饰,山东,2651.33,3.2,3.2,224164.3,81490.71,66892.71,126202.7,3.94,0.006999999999999999,6.18,4.29,20101015,31942.34,1.0,6.18,-80.23,22.42,0.44,4396.0
691,亚太实业,区域地产,甘肃,0.0,2.9,3.23,25817.45,21559.82,152.91,15260.5,0.47,-0.021,0.24,26.52,19970228,-41491.17,-1.28,100.02,-4792.17,2.39,-14.85,15794.0
2865,钧达股份,汽车配件,海南,37.62,0.3,1.2,177734.63,112165.17,36585.46,36773.15,3.06,0.36,6.8,2.37,20170425,32043.66,2.67,0.0,0.0,26.03,5.08,17370.0
2263,大 东 南,塑料,浙江,0.0,18.78,18.78,397078.63,125429.7,169992.55,83964.85,0.45,-0.008,1.45,1.87,20080728,-3389.43,-0.02,26.18,45.61,6.81,-1.9,104857.0
300012,华测检测,电器仪表,深圳,48.38,14.75,16.58,337461.06,171366.47,77158.63,3965.45,0.02,0.061,1.48,2.64,20091030,68008.11,0.41,32.42,33.24,46.19,7.11,36756.0
2812,创新股份,广告包装,云南,105.14,0.63,1.36,190476.02,130113.5,49026.7,102262.02,7.49,0.76,11.55,9.08,20160914,39970.59,2.93,4.81,-7.52,23.97,12.11,8175.0
600232,金鹰股份,纺织,浙江,87.26,3.65,3.65,176367.63,133498.13,29821.08,39735.3,1.09,0.053,3.18,1.94,20000602,27836.22,0.76,17.41,3.41,13.34,2.27,31044.0
2136,安 纳 达,化工原料,安徽,20.54,2.13,2.15,102815.53,39436.48,58128.88,35026.01,1.63,0.58,2.93,5.42,20070530,4882.22,0.23,49.44,554.65,24.38,14.49,23436.0
603505,金石资源,矿物制品,浙江,72.88,0.6,2.4,107938.77,17404.68,32116.75,17569.73,0.73,0.23,2.91,6.82,20170503,26345.59,1.1,0.0,0.0,42.99,20.51,26997.0
600158,中体产业,文教休闲,天津,179.13,6.57,8.44,384993.0,347861.13,8698.78,2380.65,0.03,0.047,1.91,5.84,19980327,61832.85,0.73,-1.67,92.4,21.64,5.74,116007.0
898,鞍钢股份,普钢,辽宁,11.91,61.49,72.35,8823500.0,2724900.0,4747000.0,3151900.0,4.36,0.45399999999999996,6.59,1.09,19971225,528400.0,0.73,47.44,236.23,12.25,5.43,109351.0
300650,太龙照明,电气设备,福建,39.58,0.16,0.63,63468.28,50130.55,8053.32,21584.25,3.42,0.72,7.25,4.67,20170503,16495.9,2.61,0.0,0.0,39.99,17.3,8843.0
636,风华高科,元器件,广东,41.46,8.75,8.95,660918.06,284108.59,181029.72,241789.77,2.7,0.204,5.12,2.2,19961129,74893.88,0.84,19.59,64.84,23.48,7.97,77000.0
603858,步长制药,中成药,山东,23.08,3.28,6.82,1741330.75,594214.44,126133.47,384257.94,5.64,1.6569999999999998,18.53,2.75,20161118,777835.31,11.41,4.92,-10.2,82.23,11.96,50939.0
2571,*ST德力,玻璃,安徽,60.87,2.53,3.92,185157.52,66718.11,56899.56,90377.38,2.31,0.07200000000000001,3.82,1.52,20110412,15296.19,0.39,-5.37,164.55,20.0,4.82,21457.0
600725,ST云维,焦炭加工,云南,466.8,12.32,12.32,33598.3,33529.71,68.58,180102.27,1.46,0.004,0.22,12.21,19960702,-286635.94,-2.33,-75.95,100.54,3.94,1.59,33329.0
600608,*ST沪科,钢加工,上海,0.0,3.18,3.29,23610.49,19195.03,2583.26,43903.6,1.34,-0.07,-0.11,-70.07,19920327,-85092.43,-2.59,181.5,-7.55,1.38,-10.33,23800.0
300700,岱勒新材,矿物制品,湖南,53.35,0.21,0.82,77329.75,52934.03,19761.24,23927.61,2.9,1.11,5.95,9.93,20170912,15836.65,1.92,0.0,0.0,47.26,23.49,42173.0
600265,ST景谷,林业,云南,0.0,1.3,1.3,32905.9,21614.57,6907.95,28162.9,2.17,-0.14400000000000002,0.3,53.97,20000825,-38601.15,-2.97,-17.38,-160.7,10.83,-41.48,4496.0
600782,新钢股份,普钢,江西,13.11,27.87,31.89,2838560.0,1611865.75,1021089.38,428630.19,1.34,0.49,3.55,2.13,19961225,252318.7,0.79,65.61,398.36,7.54,3.87,60549.0
600247,ST成城,商贸代理,吉林,0.0,3.36,3.36,91644.18,84886.0,178.55,21929.07,0.65,-1.095,-0.87,-7.68,20001123,-90828.55,-2.7,7.22,-488.23,4.11,-198.16,21905.0
2306,*ST云网,酒店餐饮,北京,0.0,7.99,8.0,9350.9,7038.08,483.25,28892.1,0.36,-0.015,-0.02,-222.0,20091111,-113806.27,-1.42,-4.47,34.33,44.89,-17.03,60322.0
2015,霞客环保,化纤,江苏,0.0,4.01,4.01,32873.48,22475.5,6752.22,102306.63,2.55,-0.009000000000000001,0.75,7.68,20040708,-114051.92,-2.85,-17.51,87.45,7.54,-1.37,20542.0
600387,海越股份,石油贸易,浙江,0.0,3.86,4.66,762763.63,117200.31,490367.81,14532.54,0.31,-0.15,2.76,2.8,20040218,27154.8,0.58,9.63,-12337.42,5.34,-0.78,24051.0
603626,科森科技,专用机械,江苏,28.33,1.13,2.97,344062.25,188997.98,118678.57,82936.71,2.79,0.78,5.92,3.58,20170209,57691.1,1.94,66.18,17.74,29.33,10.27,16500.0
600188,兖州煤业,煤炭开采,山东,12.52,29.6,49.12,18878752.0,6212727.0,3937975.25,176830.41,0.36,0.9740000000000001,8.87,1.83,19980701,3552271.25,7.23,84.04,369.88,13.36,4.01,56494.0
600645,中源协和,生物制药,天津,1883.06,3.84,3.86,303749.78,77565.99,56862.69,98966.31,2.56,0.008,3.85,5.22,19930504,9032.19,0.23,11.61,-44.07,69.62,0.49,44600.0
600348,阳泉煤业,煤炭开采,山西,13.06,24.05,24.05,4051165.25,1260601.0,1392117.25,0.0,0.0,0.483,6.26,1.34,20030821,881283.63,3.66,81.31,813.99,18.33,5.19,101700.0
603429,集友股份,广告包装,安徽,44.43,0.34,1.36,70499.32,46617.48,13699.05,20350.46,1.5,0.53,3.7,8.32,20170124,15681.4,1.15,27.11,112.13,54.35,43.88,4261.0
2781,奇信股份,装修装饰,深圳,24.64,0.92,2.25,397981.53,375005.22,4981.41,72988.45,3.24,0.58,7.84,2.43,20151222,74543.32,3.31,12.9,36.74,15.1,4.93,22348.0
2389,南洋科技,元器件,浙江,138.41,5.37,9.47,417774.81,147498.55,106909.3,219905.77,2.32,0.11,4.94,3.12,20100413,55354.42,0.58,20.2,-19.61,22.34,7.59,35027.0
2829,星网宇达,通信设备,北京,76.92,0.59,1.62,104918.07,78945.75,20800.24,43641.81,2.7,0.24,4.67,5.15,20161213,28488.4,1.76,9.78,-9.64,48.72,19.08,12765.0
600860,*ST京城,专用机械,北京,0.0,3.22,4.22,184321.63,79833.55,79573.63,68380.31,1.62,-0.163,1.18,4.84,19940506,-65762.11,-1.56,20.96,24.81,9.0,-8.13,17348.0
593,大通燃气,供气供热,四川,358.47,2.8,3.59,166381.22,39280.9,35546.07,68339.81,1.91,0.013999999999999999,3.1,2.14,19960312,6076.12,0.17,-6.16,8.5,26.49,1.51,23905.0
2609,捷顺科技,软件服务,深圳,61.28,3.67,6.67,247765.67,196467.19,9829.55,102789.43,1.54,0.183,3.19,4.68,20110815,46139.06,0.69,13.08,12.11,49.11,23.13,31063.0
603180,金牌厨柜,家居用品,福建,89.61,0.17,0.67,144356.2,90831.6,38794.26,44175.42,6.59,1.57,11.64,13.88,20170512,24154.51,3.61,0.0,0.0,37.63,9.37,4552.0
2045,国光电器,元器件,广东,42.75,4.16,4.17,385684.25,193160.97,64198.48,41248.12,0.99,0.228,3.36,3.86,20050523,44029.15,1.06,52.56,191.55,17.04,3.74,21861.0
603729,龙韵股份,广告包装,上海,142.75,0.36,0.67,97434.93,82516.06,7244.75,26724.35,4.01,0.221,12.41,3.4,20150324,46754.8,7.01,-6.88,-53.62,10.85,2.04,5819.0
600565,迪马股份,全国地产,重庆,14.0,23.66,24.2,3635594.5,3329778.75,15237.84,253813.75,1.05,0.22,3.07,1.29,20020723,228961.67,0.95,14.6,298.52,22.83,8.02,92838.0
601599,鹿港文化,影视音像,江苏,40.61,8.73,8.94,634654.69,440600.84,89293.17,129238.63,1.45,0.109,3.02,1.94,20110527,50101.32,0.56,15.17,-13.98,16.41,3.74,41992.0
717,韶钢松山,普钢,广东,7.48,24.2,24.2,1503143.13,474413.91,806384.06,322934.5,1.33,0.723,0.91,7.9,19970508,-408098.88,-1.69,96.6,1652.84,14.1,9.44,141767.0
300425,环能科技,环境保护,四川,51.9,1.49,3.75,238050.27,123502.65,30818.13,77260.86,2.06,0.133,3.81,2.42,20150216,29533.1,0.79,46.82,14.45,42.33,10.48,18780.0
600977,中国电影,影视音像,北京,32.22,5.65,18.67,1697012.0,1299987.0,244707.7,427153.44,2.29,0.379,5.41,3.01,20160809,361014.41,1.93,8.02,2.52,21.35,10.6,122504.0
2480,新筑股份,机械基件,四川,0.0,6.41,6.54,544867.63,294692.16,161461.56,144434.88,2.21,-0.14,3.45,1.99,20100921,7074.32,0.11,-8.07,-1715.03,26.0,-10.44,35161.0
2782,可立克,电气设备,深圳,85.32,1.06,4.26,107239.61,75561.11,18965.01,5948.18,0.14,0.095,1.91,5.66,20151222,29403.48,0.69,2.59,-35.57,22.11,6.23,53619.0
603799,华友钴业,小金属,浙江,40.48,5.86,5.93,1375890.75,836729.69,328562.84,288167.81,4.86,1.8519999999999999,8.92,11.21,20150129,169786.27,2.86,76.19,9723.36,33.25,17.86,52412.0
672,上峰水泥,水泥,甘肃,15.58,8.14,8.14,624103.44,265314.13,227190.45,-97110.06,-1.19,0.56,2.32,5.0,19961218,180510.67,2.22,37.93,456.55,32.35,15.5,85657.0
611,天首发展,纺织,内蒙,0.0,3.19,3.22,75417.53,53608.76,3597.43,48295.81,1.5,-0.03,1.64,4.09,19961008,-27566.28,-0.86,83.91,60.67,3.38,-26.25,25093.0
300189,神农基因,种植业,海南,0.0,8.82,10.24,260142.09,166160.41,29938.77,28040.91,0.27,-0.012,1.38,2.53,20110316,9359.57,0.09,148.66,49.13,12.07,-1.2,62017.0
2441,众业达,批发业,广东,19.0,3.92,5.45,536738.19,411515.69,41477.69,185156.63,3.4,0.35,6.6,1.34,20100706,106167.72,1.95,14.73,65.31,10.44,3.45,38405.0
300673,佩蒂股份,饲料,浙江,41.13,0.2,0.8,97686.93,74957.63,12127.11,58399.8,7.3,0.95,10.1,4.14,20170711,13080.0,1.64,0.0,0.0,34.65,14.41,10603.0
2549,凯美特气,环境保护,湖南,100.09,6.2,6.24,119422.13,37156.69,65925.5,4207.46,0.07,0.042,1.36,4.08,20110218,14774.86,0.24,65.41,169.36,42.24,8.54,25584.0
600438,通威股份,饲料,四川,19.43,27.82,38.82,2513550.0,836245.06,1082841.25,572220.81,1.47,0.39399999999999996,3.32,3.07,20040302,305053.66,0.79,24.95,69.53,18.74,7.79,41474.0
600149,*ST坊展,综合类,河北,0.0,3.8,3.8,20327.82,6159.6,1158.54,10597.37,0.28,-0.013999999999999999,0.47,16.91,19991014,-35422.14,-0.93,14.62,64.53,2.12,-28.69,59018.0
2578,闽发铝业,铝,福建,133.77,5.47,9.88,170662.3,82958.0,56220.55,22132.25,0.22,0.023,1.49,2.75,20110428,22625.1,0.23,14.51,108.22,9.64,2.7,45648.0
2912,中新赛克,软件服务,深圳,52.16,0.17,0.67,95634.96,77540.45,0.0,0.0,0.0,1.429,12.79,7.77,20171121,0.0,0.0,0.0,0.0,0.0,31.45,33412.0
603283,赛腾股份,专用机械,江苏,34.43,0.4,1.6,87999.36,72952.13,7978.27,5622.12,0.35,0.521,3.12,7.66,20171225,17066.89,1.07,0.0,0.0,51.08,17.79,41762.0
300015,爱尔眼科,医疗保健,湖南,65.99,11.98,15.86,703303.69,211073.72,102725.61,59085.26,0.37,0.42,2.22,15.81,20091030,129651.81,0.82,42.16,35.06,48.46,14.44,25497.0
572,海马汽车,汽车整车,海南,0.0,16.42,16.45,1645440.75,602596.38,276243.28,376545.72,2.29,-0.038,4.52,0.81,19940808,192650.59,1.17,-27.41,-130.04,12.25,-0.91,107090.0
300451,创业软件,软件服务,浙江,44.64,1.29,2.43,269899.06,98775.46,31021.14,149962.84,6.18,0.7,8.39,3.58,20150514,43532.95,1.79,110.15,159.1,48.94,14.16,15477.0
601933,永辉超市,超市连锁,福建,54.02,65.09,95.7,3034401.0,1998092.63,321631.16,653240.63,0.68,0.145,2.03,5.15,20101215,294578.78,0.31,17.0,70.74,20.31,3.22,84816.0
2299,圣农发展,农业综合,福建,128.44,4.05,12.39,1150308.88,233749.45,812887.38,395571.63,3.19,0.09,4.9,2.68,20091021,18741.0,0.15,7.05,-81.12,6.68,1.44,32878.0
600581,八一钢铁,普钢,新疆,10.56,7.66,7.66,1381420.38,765203.56,594910.44,410865.09,5.36,1.129,4.0,3.97,20020816,-261744.47,-3.42,82.47,256.8,14.38,6.88,67721.0
600196,复星医药,化学制药,上海,30.87,19.1,24.95,5649218.5,2008420.25,507540.69,975215.31,3.91,0.99,10.23,3.9,19980807,1053976.13,4.22,21.83,11.13,58.39,18.67,61834.0
600896,览海投资,水运,海南,0.0,5.77,8.69,448937.09,363976.13,453.85,182228.59,2.1,-0.16,2.56,2.4,19960503,-60134.5,-0.69,-94.8,18.38,91.85,-416.75,43837.0
2110,三钢闽光,普钢,福建,9.24,9.91,13.74,1548558.13,812630.44,639460.06,458222.59,3.34,1.8030000000000002,6.93,3.21,20070126,315408.0,2.3,63.08,373.03,22.52,15.65,39322.0
2134,*ST普林,元器件,天津,0.0,2.46,2.46,63856.44,30889.55,22277.73,30227.18,1.23,-0.008,1.72,4.05,20070516,-14628.1,-0.6,18.46,95.33,10.6,-0.62,15423.0
300259,新天科技,电器仪表,河南,36.38,3.29,5.34,220523.25,148337.13,34579.85,70503.2,1.32,0.183,3.35,2.65,20110831,50177.14,0.94,48.04,42.23,49.02,20.92,19830.0
2848,高斯贝尔,通信设备,湖南,240.83,0.83,1.67,130605.22,106262.07,12566.7,7380.95,0.44,0.042,3.64,3.7,20170213,34226.55,2.05,2.79,-79.61,22.16,0.93,17355.0
601899,紫金矿业,黄金,福建,35.81,158.04,230.31,9365926.0,2990774.75,3121001.5,1110999.5,0.48,0.096,1.49,3.09,20080425,1890122.75,0.82,8.18,55.44,14.75,3.57,808257.0
2077,大港股份,区域地产,江苏,482.09,3.74,5.8,706070.38,340671.66,67091.93,281856.31,4.86,0.017,6.62,1.64,20061116,33101.57,0.57,-10.8,-51.91,24.55,1.03,18687.0
300697,电工合金,铜,江苏,52.39,0.4,1.6,115575.71,100680.24,10725.25,36459.09,2.28,0.38,4.37,4.67,20170907,16338.45,1.02,0.0,0.0,12.57,4.9,41816.0
603833,欧派家居,家居用品,广东,48.86,0.42,4.21,901359.31,460835.81,162250.63,290630.72,6.91,2.34,14.57,10.04,20170328,267802.22,6.37,0.0,0.0,35.19,13.68,12727.0
960,锡业股份,小金属,云南,33.89,12.09,16.69,3054966.5,1076068.0,1135833.38,884732.19,5.3,0.36,6.46,2.26,20000221,-12712.71,-0.08,6.81,890.04,8.32,1.96,95592.0
603808,歌力思,服饰,深圳,24.57,1.13,3.37,324831.41,149185.27,20417.93,107326.65,3.18,0.61,5.82,3.38,20150422,65636.18,1.95,101.91,124.25,69.77,14.66,10985.0
932,*ST华菱,普钢,湖南,6.9,30.15,30.16,7492981.5,2985917.5,3982720.75,702743.44,2.33,1.367,3.43,2.75,19990803,-55112.92,-0.18,53.6,490.55,13.82,5.39,73800.0
600202,哈空调,电气设备,黑龙江,0.0,3.83,3.83,163822.31,97175.31,51470.68,7775.63,0.2,-0.106,1.68,4.34,19990603,5037.85,0.13,5.03,50.64,13.64,-17.72,33388.0
300554,三超新材,矿物制品,江苏,63.89,0.13,0.52,48783.32,33910.75,12251.67,26058.2,5.01,0.88,8.24,8.14,20170421,10747.62,2.07,0.0,0.0,47.15,24.98,6035.0
300272,开能环保,环境保护,上海,36.79,2.38,3.98,248395.34,81294.43,59187.4,36966.39,0.93,0.155,2.37,3.22,20111102,12342.16,0.31,9.95,3.18,36.12,12.97,18704.0
2324,普利特,塑料,上海,28.18,1.59,2.71,365877.84,233613.42,65046.91,57870.07,2.14,0.59,8.27,2.68,20091218,121637.21,4.49,13.29,-29.64,19.54,6.64,12634.0
