,date,title,url
0,2000-04-27,ST同达年报,/disclosure/listedinfo/announcement/c/600647_1999_0.pdf
1,2000-07-27,ST同达半年报,/disclosure/listedinfo/announcement/c/600647_2000_1.pdf
2,2001-03-15,ST同达年报,/disclosure/listedinfo/announcement/c/600647_2000_0.pdf
3,2001-05-16,ST同达上市公司章程,/disclosure/listedinfo/announcement/c/600647_2001_g.pdf
4,2001-08-15,ST同达半年报,/disclosure/listedinfo/announcement/c/600647_2001_1.pdf
5,2001-10-25,ST同达第三季度季报,/disclosure/listedinfo/announcement/c/600647_2001_3.pdf
6,2002-04-12,ST同达年报,/disclosure/listedinfo/announcement/c/600647_2001_n.pdf
7,2002-04-26,ST同达第一季度季报,/disclosure/listedinfo/announcement/c/600647_2002_1.pdf
8,2002-05-30,ST同达监事会议事规则,/disclosure/listedinfo/announcement/c/600647_20020530_2.pdf
9,2002-05-30,ST同达股东大会议事规则,/disclosure/listedinfo/announcement/c/600647_20020530_1.pdf
10,2002-05-30,ST同达董事会议事规则,/disclosure/listedinfo/announcement/c/600647_20020530_3.pdf
11,2002-06-29,ST同达股东大会会议资料,/disclosure/listedinfo/announcement/c/600647_20020629_1.pdf
12,2002-07-02,ST同达股东大会决议公告,/disclosure/listedinfo/announcement/c/600647_20020702_1.pdf
13,2002-08-21,ST同达半年报,/disclosure/listedinfo/announcement/c/2002-08-21/600647_2002_z.pdf
14,2002-10-26,ST同达资产评估报告,/disclosure/listedinfo/announcement/c/2002-10-26/600647_20021026_1.pdf
15,2002-10-26,ST同达第三季度季报,/disclosure/listedinfo/announcement/c/2002-10-26/600647_2002_3.pdf
16,2002-11-26,ST同达独立财务顾问报告,/disclosure/listedinfo/announcement/c/2002-11-26/600647_20021126_1.pdf
17,2002-11-28,ST同达股东大会决议公告,/disclosure/listedinfo/announcement/c/2002-11-28/600647_20021128_1.pdf
18,2003-04-16,ST同达年报,/disclosure/listedinfo/announcement/c/2003-04-16/600647_2002_n.pdf
19,2003-04-29,ST同达第一季度季报,/disclosure/listedinfo/announcement/c/2003-04-29/600647_2003_1.pdf
20,2003-06-28,ST同达股东大会会议资料,/disclosure/listedinfo/announcement/c/2003-06-28/600647_20030628_1.pdf
21,2003-08-21,ST同达半年报,/disclosure/listedinfo/announcement/c/2003-08-21/600647_2003_z.pdf
22,2003-10-23,ST同达第三季度季报,/disclosure/listedinfo/announcement/c/2003-10-23/600647_2003_3.pdf
23,2003-12-27,ST同达2003年临时股东大会地址公告,/disclosure/listedinfo/announcement/c/2003-12-27/600647_20031227_1.pdf
24,2003-12-30,ST同达2003年第一次临时股东大会决议公告,/disclosure/listedinfo/announcement/c/2003-12-30/600647_20031230_1.pdf
25,2003-12-30,ST同达2003年第一次临时股东大会法律意见书,/disclosure/listedinfo/announcement/c/2003-12-30/600647_20031230_2.pdf
26,2004-01-31,ST同达董事会决议公告,/disclosure/listedinfo/announcement/c/2004-01-31/600647_20040131_1.pdf
27,2004-02-04,ST同达收购事宜公告,/disclosure/listedinfo/announcement/c/2004-02-04/600647_20040204_2.pdf
28,2004-02-04,ST同达2003年度预赢公告,/disclosure/listedinfo/announcement/c/2004-02-04/600647_20040204_1.pdf
29,2004-02-26,ST同达公告,/disclosure/listedinfo/announcement/c/2004-02-26/600647_20040226_1.pdf
30,2004-03-03,ST同达重大事项公告,/disclosure/listedinfo/announcement/c/2004-03-03/600647_20040303_2.pdf
31,2004-03-03,ST同达关联交易公告,/disclosure/listedinfo/announcement/c/2004-03-03/600647_20040303_3.pdf
32,2004-03-03,ST同达2003年度临时董事会决议公告,/disclosure/listedinfo/announcement/c/2004-03-03/600647_20040303_1.pdf
33,2004-03-19,ST同达年报,/disclosure/listedinfo/announcement/c/2004-03-19/600647_2003_n.pdf
34,2004-03-19,ST同达监事会决议公告,/disclosure/listedinfo/announcement/c/2004-03-19/600647_20040319_2.pdf
35,2004-03-19,ST同达董事会决议公告,/disclosure/listedinfo/announcement/c/2004-03-19/600647_20040319_1.pdf
36,2004-03-27,ST同达召开2003年度股东大会通知,/disclosure/listedinfo/announcement/c/2004-03-27/600647_20040327_2.pdf
37,2004-03-27,ST同达关联交易公告,/disclosure/listedinfo/announcement/c/2004-03-27/600647_20040327_1.pdf
38,2004-04-09,ST同达重大事项公告,/disclosure/listedinfo/announcement/c/2004-04-09/600647_20040409_1.pdf
39,2004-04-14,ST同达取消召开2003年度股东大会通知,/disclosure/listedinfo/announcement/c/2004-04-14/600647_20040414_1.pdf
40,2004-04-19,ST同达股票交易异常波动公告,/disclosure/listedinfo/announcement/c/2004-04-19/600647_20040419_2.pdf
41,2004-04-19,ST同达2004年第一季度预亏公告,/disclosure/listedinfo/announcement/c/2004-04-19/600647_20040419_1.pdf
42,2004-04-21,ST同达第一季度季报,/disclosure/listedinfo/announcement/c/2004-04-21/600647_2004_1.pdf
43,2004-05-29,ST同达召开2003年度股东大会通知,/disclosure/listedinfo/announcement/c/2004-05-29/600647_20040529_1.pdf
44,2004-06-25,ST同达2003年度股东大会会议资料,/disclosure/listedinfo/announcement/c/2004-06-25/600647_20040625_1.pdf
45,2004-06-30,ST同达2003年度股东大会决议公告,/disclosure/listedinfo/announcement/c/2004-06-30/600647_20040630_1.pdf
46,2004-06-30,ST同达2003年度股东大会法律意见书,/disclosure/listedinfo/announcement/c/2004-06-30/600647_20040630_2.pdf
47,2004-07-13,ST同达2004年半年度预亏公告,/disclosure/listedinfo/announcement/c/2004-07-13/600647_20040713_1.pdf
48,2004-08-14,ST同达监事会决议公告,/disclosure/listedinfo/announcement/c/2004-08-14/600647_20040814_2.pdf
49,2004-08-14,ST同达董事会决议公告,/disclosure/listedinfo/announcement/c/2004-08-14/600647_20040814_1.pdf
50,2004-08-14,ST同达半年报摘要,/disclosure/listedinfo/announcement/c/2004-08-14/600647_2004_zzy.pdf
51,2004-08-14,ST同达半年报,/disclosure/listedinfo/announcement/c/2004-08-14/600647_2004_z.pdf
52,2004-09-11,ST同达关于2004年度第一次临时股东大会会议地点的公告,/disclosure/listedinfo/announcement/c/2004-09-11/600647_20040911_1.pdf
53,2004-09-16,ST同达2004年度第一次临时股东大会决议公告,/disclosure/listedinfo/announcement/c/2004-09-16/600647_20040916_1.pdf
54,2004-09-21,ST同达股价异常波动公告,/disclosure/listedinfo/announcement/c/2004-09-21/600647_20040921_1.pdf
55,2004-10-22,ST同达第三季度季报,/disclosure/listedinfo/announcement/c/2004-10-22/600647_2004_3.pdf
56,2004-11-16,ST同达董事会决议暨召开临时股东大会的公告,/disclosure/listedinfo/announcement/c/2004-11-16/600647_20041116_1.pdf
57,2004-12-04,ST同达资产出售公告,/disclosure/listedinfo/announcement/c/2004-12-04/600647_20041204_1.pdf
58,2004-12-17,ST同达2004年度第二次临时股东大会决议公告,/disclosure/listedinfo/announcement/c/2004-12-17/600647_20041217_1.pdf
59,2004-12-17,ST同达2004年第二次临时股东大会法律意见书,/disclosure/listedinfo/announcement/c/2004-12-17/600647_20041217_2.pdf
60,2005-01-13,ST同达公告,/disclosure/listedinfo/announcement/c/2005-01-13/600647_20050113_1.pdf
61,2005-01-29,ST同达业绩预告公告,/disclosure/listedinfo/announcement/c/2005-01-29/600647_20050129_1.pdf
62,2005-03-04,ST同达重大投资公告,/disclosure/listedinfo/announcement/c/2005-03-04/600647_20050304_2.pdf
63,2005-03-04,ST同达董事会决议公告,/disclosure/listedinfo/announcement/c/2005-03-04/600647_20050304_1.pdf
64,2005-03-25,ST同达股价异常波动公告,/disclosure/listedinfo/announcement/c/2005-03-25/600647_20050325_1.pdf
65,2005-04-28,ST同达申请撤销股票实行其他特别处理的公告,/disclosure/listedinfo/announcement/c/2005-04-28/600647_20050428_4.pdf
66,2005-04-28,ST同达年报摘要,/disclosure/listedinfo/announcement/c/2005-04-28/600647_2004_nzy.pdf
67,2005-04-28,ST同达年报,/disclosure/listedinfo/announcement/c/2005-04-28/600647_2004_n.pdf
68,2005-04-28,ST同达监事会决议公告,/disclosure/listedinfo/announcement/c/2005-04-28/600647_20050428_2.pdf
69,2005-04-28,ST同达关于召开2004年年度股东大会的通知,/disclosure/listedinfo/announcement/c/2005-04-28/600647_20050428_3.pdf
70,2005-04-28,ST同达董事会决议公告,/disclosure/listedinfo/announcement/c/2005-04-28/600647_20050428_1.pdf
71,2005-04-29,ST同达第一季度季报,/disclosure/listedinfo/announcement/c/2005-04-29/600647_2005_1.pdf
72,2005-04-29,ST同达2005年业绩预盈提示性公告,/disclosure/listedinfo/announcement/c/2005-04-29/600647_20050429_1.pdf
73,2005-05-11,ST同达股票交易异常波动公告,/disclosure/listedinfo/announcement/c/2005-05-11/600647_20050511_1.pdf
74,2005-05-16,ST同达股票交易异常波动公告,/disclosure/listedinfo/announcement/c/2005-05-16/600647_20050516_1.pdf
75,2005-05-19,ST同达股票交易异常波动公告,/disclosure/listedinfo/announcement/c/2005-05-19/600647_20050519_1.pdf
76,2005-05-19,ST同达2004年年度报告补充公告,/disclosure/listedinfo/announcement/c/2005-05-19/600647_20050519_2.pdf
77,2005-05-24,ST同达关联交易公告,/disclosure/listedinfo/announcement/c/2005-05-24/600647_20050524_1.pdf
78,2005-05-31,ST同达2004年度股东大会会议资料,/disclosure/listedinfo/announcement/c/2005-05-31/600647_20050531_1.pdf
79,2005-06-01,ST同达2004年度股东大会决议公告,/disclosure/listedinfo/announcement/c/2005-06-01/600647_20050601_1.pdf
80,2005-06-01,ST同达2004年度股东大会法律意见书,/disclosure/listedinfo/announcement/c/2005-06-01/600647_20050601_2.pdf
81,2005-06-07,ST同达撤销股票交易其它特别处理公告,/disclosure/listedinfo/announcement/c/2005-06-07/600647_20050607_1.pdf
82,2005-06-13,ST同达股票交易异常波动公告,/disclosure/listedinfo/announcement/c/2005-06-13/600647_20050613_1.pdf
