date,title,url
2009-07-31,光迅科技：首次公开发行A股初步询价及推介公告,finalpage/2009-07-31/55336233.PDF
2009-07-31,光迅科技：内部控制鉴证报告,finalpage/2009-07-31/55336234.PDF
2009-07-31,光迅科技：非经常性损益鉴证意见（2006年至2008年）,finalpage/2009-07-31/55336235.PDF
2009-07-31,光迅科技：中国证监会关于核准公司首次公开发行股票的批复,finalpage/2009-07-31/55336236.PDF
2009-07-31,光迅科技：2007年年度股东大会会议决议,finalpage/2009-07-31/55336238.PDF
2009-07-31,光迅科技：公司章程（草案）,finalpage/2009-07-31/55336239.PDF
2009-07-31,光迅科技：第二届董事会第三次会议决议,finalpage/2009-07-31/55336240.PDF
2009-07-31,光迅科技：首次公开发行股票的保荐书,finalpage/2009-07-31/55336249.PDF
2009-07-31,光迅科技：审计报告（2006年1月1日至2008年12月31日）,finalpage/2009-07-31/55336250.PDF
2009-07-31,光迅科技：首次公开发行股票与上市的律师工作报告,finalpage/2009-07-31/55336251.PDF
2009-07-31,光迅科技：首次公开发行股票与上市的法律意见书,finalpage/2009-07-31/55336252.PDF
2009-07-31,光迅科技：首次公开发行股票与上市的补充法律意见书之一,finalpage/2009-07-31/55336255.PDF
2009-07-31,光迅科技：首次公开发行股票与上市的补充法律意见书之二,finalpage/2009-07-31/55336256.PDF
2009-07-31,光迅科技：首次公开发行股票招股意向书,finalpage/2009-07-31/55336449.PDF
2009-07-31,光迅科技：首次公开发行股票招股意向书摘要,finalpage/2009-07-31/55336452.PDF
2009-08-06,光迅科技：首次公开发行A股网上路演公告,finalpage/2009-08-06/55497901.PDF
2009-08-07,光迅科技：首次公开发行A股发行公告,finalpage/2009-08-07/55519670.PDF
2009-08-07,光迅科技：首次公开发行股票招股说明书摘要,finalpage/2009-08-07/55519668.PDF
2009-08-07,光迅科技：首次公开发行A股投资风险特别公告,finalpage/2009-08-07/55519669.PDF
2009-08-07,光迅科技：首次公开发行股票招股说明书,finalpage/2009-08-07/55519671.PDF
2009-08-12,光迅科技：首次公开发行股票网上定价发行申购情况及中签率公告,finalpage/2009-08-12/55744744.PDF
2009-08-12,光迅科技：首次公开发行股票网下配售结果公告,finalpage/2009-08-12/55744745.PDF
2009-08-13,光迅科技：首次公开发行股票网上定价发行摇号中签结果公告,finalpage/2009-08-13/55799530.PDF
2009-08-20,光迅科技：首次公开发行股票上市公告书,finalpage/2009-08-20/56146801.PDF
2009-08-20,光迅科技：股票上市保荐书,finalpage/2009-08-20/56146950.PDF
2009-08-20,光迅科技：首次公开发行的股票上市的法律意见书,finalpage/2009-08-20/56146951.PDF
2009-08-27,光迅科技：光通讯产业园一期建设方案,finalpage/2009-08-27/56497547.PDF
2009-08-27,光迅科技：关于投资建设光通讯产业园一期项目的公告,finalpage/2009-08-27/56497548.PDF
2009-08-27,光迅科技：关于用募集资金超额部分补充流动资金及偿还银行借款的公告,finalpage/2009-08-27/56497549.PDF
2009-08-27,光迅科技：关于签订募集资金三方监管协议的公告,finalpage/2009-08-27/56497550.PDF
2009-08-27,光迅科技：公司章程（2009年8月）,finalpage/2009-08-27/56497551.PDF
2009-08-27,光迅科技：第二届监事会第五次会议决议公告,finalpage/2009-08-27/56497552.PDF
2009-08-27,光迅科技：第二届董事会第六次会议决议公告,finalpage/2009-08-27/56497553.PDF
2009-08-27,光迅科技：对《关于用募集资金超额部分补充流动资金及偿还银行借款的议案》的独立意见,finalpage/2009-08-27/56497554.PDF
2009-08-27,光迅科技：广发证券股份有限公司关于对公司用募集资金超额部分资金归还银行借款的核查意见,finalpage/2009-08-27/56497555.PDF
2009-09-01,光迅科技：关于召开2009年第一次临时股东大会的通知,finalpage/2009-09-01/56685754.PDF
2009-09-19,光迅科技：2009年第一次临时股东大会决议公告,finalpage/2009-09-19/57070623.PDF
2009-09-19,光迅科技：2009年第一次临时股东大会的法律意见书,finalpage/2009-09-19/57070624.PDF
2009-10-21,光迅科技：关于将募集资金超额部分用于光通讯产业园一期建设及补充公司流动资金的公告,finalpage/2009-10-21/57173875.PDF
2009-10-21,光迅科技：2009年第三季度报告,finalpage/2009-10-21/57173872.PDF
