date,title,url
2000-07-31,仕奇实业半年报,/disclosure/listedinfo/announcement/c/600240_2000_1.pdf
2001-03-15,仕奇实业年报,/disclosure/listedinfo/announcement/c/600240_2000_0.pdf
2001-06-01,仕奇实业上市公司章程,/disclosure/listedinfo/announcement/c/600240_2001_g.pdf
2001-08-14,仕奇实业半年报,/disclosure/listedinfo/announcement/c/600240_2001_1.pdf
2001-12-25,仕奇实业关联交易备查,/disclosure/listedinfo/announcement/c/600240_20011225_1.pdf
2002-03-15,仕奇实业年报,/disclosure/listedinfo/announcement/c/600240_2001_n.pdf
2002-04-20,仕奇实业回访报告,/disclosure/listedinfo/announcement/c/600240_20020420_1.pdf
2002-04-25,仕奇实业第一季度季报,/disclosure/listedinfo/announcement/c/600240_2002_1.pdf
2002-07-02,仕奇实业股东大会决议公告,/disclosure/listedinfo/announcement/c/600240_20020702_2.pdf
2002-07-02,仕奇实业股东大会会议资料,/disclosure/listedinfo/announcement/c/600240_20020702_1.pdf
2002-08-19,仕奇实业半年报,/disclosure/listedinfo/announcement/c/2002-08-19/600240_2002_z.pdf
2002-10-31,仕奇实业第三季度季报,/disclosure/listedinfo/announcement/c/2002-10-31/600240_2002_3.pdf
2003-01-28,仕奇实业收购报告书,/disclosure/listedinfo/announcement/c/2003-01-28/600240_20030128_2.pdf
2003-01-28,仕奇实业股东持股变动报告书,/disclosure/listedinfo/announcement/c/2003-01-28/600240_20030128_1.pdf
2003-04-18,仕奇实业年报（修订版）,/disclosure/listedinfo/announcement/c/2003-04-18/600240_2002_n.pdf
2003-04-24,仕奇实业第一季度季报,/disclosure/listedinfo/announcement/c/2003-04-24/600240_2003_1.pdf
2003-05-20,仕奇实业年报补充公告,/disclosure/listedinfo/announcement/c/2003-05-20/600240_20030520_1.pdf
2003-08-21,仕奇实业半年报,/disclosure/listedinfo/announcement/c/2003-08-21/600240_2003_z.pdf
2003-09-24,仕奇实业股东大会会议资料,/disclosure/listedinfo/announcement/c/2003-09-24/600240_20030924_1.pdf
2003-09-30,仕奇实业股东大会决议公告,/disclosure/listedinfo/announcement/c/2003-09-30/600240_20030930_1.pdf
2003-10-25,仕奇实业第三季度季报,/disclosure/listedinfo/announcement/c/2003-10-25/600240_2003_3.pdf
2004-01-06,仕奇实业关联交易实施公告,/disclosure/listedinfo/announcement/c/2004-01-06/600240_20040106_2.pdf
2004-01-06,仕奇实业股权转让补充公告,/disclosure/listedinfo/announcement/c/2004-01-06/600240_20040106_1.pdf
2004-03-01,仕奇实业股权转让获得批复公告,/disclosure/listedinfo/announcement/c/2004-03-01/600240_20040301_1.pdf
2004-04-14,仕奇实业董事会决议公告,/disclosure/listedinfo/announcement/c/2004-04-14/600240_20040414_1.pdf
2004-04-23,仕奇实业总经理工作细则,/disclosure/listedinfo/announcement/c/2004-04-23/600240_20040423_8.pdf
2004-04-23,仕奇实业召开2003年度股东大会通知,/disclosure/listedinfo/announcement/c/2004-04-23/600240_20040423_4.pdf
2004-04-23,仕奇实业信息披露管理办法,/disclosure/listedinfo/announcement/c/2004-04-23/600240_20040423_13.pdf
2004-04-23,仕奇实业投资者关系管理制度,/disclosure/listedinfo/announcement/c/2004-04-23/600240_20040423_12.pdf
2004-04-23,仕奇实业年报,/disclosure/listedinfo/announcement/c/2004-04-23/600240_2003_n.pdf
2004-04-23,仕奇实业监事会议事规则,/disclosure/listedinfo/announcement/c/2004-04-23/600240_20040423_11.pdf
2004-04-23,仕奇实业监事会决议公告,/disclosure/listedinfo/announcement/c/2004-04-23/600240_20040423_2.pdf
2004-04-23,仕奇实业关于终止募集资金投向公告,/disclosure/listedinfo/announcement/c/2004-04-23/600240_20040423_3.pdf
2004-04-23,仕奇实业关于股票交易实行退市风险警示公告,/disclosure/listedinfo/announcement/c/2004-04-23/600240_20040423_5.pdf
2004-04-23,仕奇实业关联交易管理办法,/disclosure/listedinfo/announcement/c/2004-04-23/600240_20040423_10.pdf
2004-04-23,仕奇实业股票停牌公告,/disclosure/listedinfo/announcement/c/2004-04-23/600240_20040423_14.pdf
2004-04-23,仕奇实业股东大会议事规则,/disclosure/listedinfo/announcement/c/2004-04-23/600240_20040423_9.pdf
2004-04-23,仕奇实业对外担保管理办法,/disclosure/listedinfo/announcement/c/2004-04-23/600240_20040423_7.pdf
2004-04-23,仕奇实业董事会议事规则,/disclosure/listedinfo/announcement/c/2004-04-23/600240_20040423_6.pdf
2004-04-23,仕奇实业董事会决议公告,/disclosure/listedinfo/announcement/c/2004-04-23/600240_20040423_1.pdf
2004-04-28,仕奇实业第一季度季报(修订版),/disclosure/listedinfo/announcement/c/2004-04-28/600240_2004_1.pdf
2004-04-30,仕奇实业监事会决议公告,/disclosure/listedinfo/announcement/c/2004-04-30/600240_20040430_4.pdf
2004-04-30,仕奇实业国有法人股过户完成公告,/disclosure/listedinfo/announcement/c/2004-04-30/600240_20040430_1.pdf
2004-04-30,仕奇实业董事会决议公告,/disclosure/listedinfo/announcement/c/2004-04-30/600240_20040430_3.pdf
2004-04-30,仕奇实业2004年第一季度季报更正公告,/disclosure/listedinfo/announcement/c/2004-04-30/600240_20040430_2.pdf
2004-05-12,*ST仕奇董事会警示性公告,/disclosure/listedinfo/announcement/c/2004-05-12/600240_20040512_1.pdf
2004-05-25,*ST仕奇监事会决议公告,/disclosure/listedinfo/announcement/c/2004-05-25/600240_20040525_3.pdf
2004-05-25,*ST仕奇董事会决议公告,/disclosure/listedinfo/announcement/c/2004-05-25/600240_20040525_2.pdf
2004-05-25,*ST仕奇2003年度股东大会决议公告,/disclosure/listedinfo/announcement/c/2004-05-25/600240_20040525_1.pdf
2004-05-25,*ST仕奇2003年度股东大会法律意见书,/disclosure/listedinfo/announcement/c/2004-05-25/600240_20040525_4.pdf
2004-05-26,*ST仕奇关联交易公告,/disclosure/listedinfo/announcement/c/2004-05-26/600240_20040526_2.pdf
2004-05-26,*ST仕奇2003年度股东大会会议资料,/disclosure/listedinfo/announcement/c/2004-05-26/600240_20040526_1.pdf
2004-06-19,*ST仕奇关于公司营业执照变更的公告,/disclosure/listedinfo/announcement/c/2004-06-19/600240_20040619_1.pdf
2004-06-25,*ST仕奇关于召开临时股东大会的通知,/disclosure/listedinfo/announcement/c/2004-06-25/600240_20040625_1.pdf
2004-07-13,*ST仕奇2004年半年度报告预亏的提示性公告,/disclosure/listedinfo/announcement/c/2004-07-13/600240_20040713_1.pdf
2004-07-22,*ST仕奇股东大会会议资料,/disclosure/listedinfo/announcement/c/2004-07-22/600240_20040722_1.pdf
2004-07-27,*ST仕奇2004年度第一次临时股东大会决议公告,/disclosure/listedinfo/announcement/c/2004-07-27/600240_20040727_1.pdf
2004-07-27,*ST仕奇2004年第一次临时股东大会的法律意见书,/disclosure/listedinfo/announcement/c/2004-07-27/600240_20040727_2.pdf
2004-08-21,*ST仕奇董事会决议公告,/disclosure/listedinfo/announcement/c/2004-08-21/600240_20040821_1.pdf
2004-08-21,*ST仕奇半年报摘要(修订版),/disclosure/listedinfo/announcement/c/2004-08-21/600240_2004_zzy.pdf
2004-08-21,*ST仕奇半年报(修订版),/disclosure/listedinfo/announcement/c/2004-08-21/600240_2004_z.pdf
2004-09-18,*ST仕奇整改情况报告,/disclosure/listedinfo/announcement/c/2004-09-18/600240_20040918_1.pdf
2004-10-27,*ST仕奇第三季度季报(修订版),/disclosure/listedinfo/announcement/c/2004-10-27/600240_2004_3.pdf
2004-11-02,*ST仕奇设立内蒙古仕奇服饰发展有限责任公司进展情况的公告,/disclosure/listedinfo/announcement/c/2004-11-02/600240_20041102_1.pdf
2004-11-16,*ST仕奇召开临时股东大会的通知,/disclosure/listedinfo/announcement/c/2004-11-16/600240_20041116_3.pdf
2004-11-16,*ST仕奇监事会决议公告,/disclosure/listedinfo/announcement/c/2004-11-16/600240_20041116_2.pdf
2004-11-16,*ST仕奇董事会决议公告,/disclosure/listedinfo/announcement/c/2004-11-16/600240_20041116_1.pdf
2004-12-09,*ST仕奇公告,/disclosure/listedinfo/announcement/c/2004-12-09/600240_20041209_1.pdf
2004-12-18,*ST仕奇2004年第二次临时股东大会决议公告,/disclosure/listedinfo/announcement/c/2004-12-18/600240_20041218_1.pdf
2004-12-18,*ST仕奇2004年第二次临时股东大会会议资料,/disclosure/listedinfo/announcement/c/2004-12-18/600240_20041218_2.pdf
2004-12-18,*ST仕奇2004年第二次临时股东大会的法律意见书,/disclosure/listedinfo/announcement/c/2004-12-18/600240_20041218_3.pdf
2005-02-23,*ST仕奇年报摘要(修订版),/disclosure/listedinfo/announcement/c/2005-02-23/600240_2004_nzy.pdf
2005-02-23,*ST仕奇年报(修订版),/disclosure/listedinfo/announcement/c/2005-02-23/600240_2004_n.pdf
2005-02-23,*ST仕奇监事会决议公告,/disclosure/listedinfo/announcement/c/2005-02-23/600240_20050223_2.pdf
2005-02-23,*ST仕奇关于申请撤销股票退市风险警示和其他特别处理的公告,/disclosure/listedinfo/announcement/c/2005-02-23/600240_20050223_3.pdf
2005-02-23,*ST仕奇董事会决议公告,/disclosure/listedinfo/announcement/c/2005-02-23/600240_20050223_1.pdf
2005-03-12,*ST仕奇关于对2004年年度报告的补充公告,/disclosure/listedinfo/announcement/c/2005-03-12/600240_20050312_1.pdf
2005-03-17,*ST仕奇董事会关于撤销股票退市风险警示和其他特别处理的公告,/disclosure/listedinfo/announcement/c/2005-03-17/600240_20050317_1.pdf
2005-03-18,*ST仕奇关于对2004年底第一次季度报告、半年度报告、第三季度报告更正公告,/disclosure/listedinfo/announcement/c/2005-03-18/600240_20050318_1.pdf
2005-04-16,仕奇实业业绩预告公告,/disclosure/listedinfo/announcement/c/2005-04-16/600240_20050416_1.pdf
2005-04-16,仕奇实业第一季度季报,/disclosure/listedinfo/announcement/c/2005-04-16/600240_2005_1.pdf
2005-04-29,仕奇实业监事会决议公告,/disclosure/listedinfo/announcement/c/2005-04-29/600240_20050429_2.pdf
2005-04-29,仕奇实业关于召开2004年度股东大会的通知,/disclosure/listedinfo/announcement/c/2005-04-29/600240_20050429_3.pdf
2005-04-29,仕奇实业董事会决议公告,/disclosure/listedinfo/announcement/c/2005-04-29/600240_20050429_1.pdf
2005-05-21,仕奇实业董事会决议公告,/disclosure/listedinfo/announcement/c/2005-05-21/600240_20050521_1.pdf
2005-05-25,仕奇实业2004年度股东大会会议资料,/disclosure/listedinfo/announcement/c/2005-05-25/600240_20050525_1.pdf
2005-05-28,仕奇实业关于向华夏银行深圳分行办理贷款事项的公告,/disclosure/listedinfo/announcement/c/2005-05-28/600240_20050528_1.pdf
2005-05-31,仕奇实业监事会决议公告,/disclosure/listedinfo/announcement/c/2005-05-31/600240_20050531_3.pdf
2005-05-31,仕奇实业董事会决议公告,/disclosure/listedinfo/announcement/c/2005-05-31/600240_20050531_2.pdf
2005-05-31,仕奇实业2004年度股东大会决议公告,/disclosure/listedinfo/announcement/c/2005-05-31/600240_20050531_1.pdf
2005-05-31,仕奇实业2004年度股东大会会议资料,/disclosure/listedinfo/announcement/c/2005-05-31/600240_20050531_5.pdf
2005-05-31,仕奇实业2004年度股东大会法律意见书,/disclosure/listedinfo/announcement/c/2005-05-31/600240_20050531_4.pdf
2005-06-17,仕奇实业关于变更公司名称和证券简称的公告,/disclosure/listedinfo/announcement/c/2005-06-17/600240_20050617_1.pdf
2005-06-23,华业地产董事会决议公告,/disclosure/listedinfo/announcement/c/2005-06-23/600240_20050623_1.pdf
2005-06-23,华业地产2005年第一次临时股东大会通知,/disclosure/listedinfo/announcement/c/2005-06-23/600240_20050623_2.pdf
2005-07-20,华业地产2005年第一次临时股东大会会议资料,/disclosure/listedinfo/announcement/c/2005-07-20/600240_20050720_1.pdf
2005-07-26,华业地产2005年第一次临时股东大会决议公告,/disclosure/listedinfo/announcement/c/2005-07-26/600240_20050726_1.pdf
2005-07-26,华业地产2005年第一次临时股东大会会议资料,/disclosure/listedinfo/announcement/c/2005-07-26/600240_20050726_2.pdf
2005-07-26,华业地产2005年第一次临时股东大会法律意见书,/disclosure/listedinfo/announcement/c/2005-07-26/600240_20050726_3.pdf
2005-08-11,华业地产半年报摘要,/disclosure/listedinfo/announcement/c/2005-08-11/600240_2005_zzy.pdf
2005-08-11,华业地产半年报(修订版),/disclosure/listedinfo/announcement/c/2005-08-11/600240_2005_z.pdf
2005-08-12,华业地产关于对2005年半年度报告的更正公告,/disclosure/listedinfo/announcement/c/2005-08-12/600240_20050812_1.pdf
2005-08-16,华业地产关于控股股东变更工商登记的公告,/disclosure/listedinfo/announcement/c/2005-08-16/600240_20050816_1.pdf
2005-10-21,华业地产第三季度季报,/disclosure/listedinfo/announcement/c/2005-10-21/600240_2005_3.pdf
2005-11-07,华业地产关于召开相关股东会议的通知,/disclosure/listedinfo/announcement/c/2005-11-07/600240_20051107_1.pdf
2005-11-07,华业地产股权分置改革之保荐意见书,/disclosure/listedinfo/announcement/c/2005-11-07/600240_20051107_4.pdf
2005-11-07,华业地产股权分置改革说明书（摘要）,/disclosure/listedinfo/announcement/c/2005-11-07/600240_20051107_3.pdf
2005-11-07,华业地产股权分置改革说明书,/disclosure/listedinfo/announcement/c/2005-11-07/600240_20051107_2.pdf
2005-11-07,华业地产股权分置改革的法律意见书,/disclosure/listedinfo/announcement/c/2005-11-07/600240_20051107_5.pdf
2005-11-07,华业地产独立董事关于股权分置改革之独立意见,/disclosure/listedinfo/announcement/c/2005-11-07/600240_20051107_6.pdf
2005-11-07,华业地产董事会投票委托征集函,/disclosure/listedinfo/announcement/c/2005-11-07/600240_20051107_7.pdf
2005-11-09,华业地产股权分置改革投资者网上交流会的提示性公告,/disclosure/listedinfo/announcement/c/2005-11-09/600240_20051109_1.pdf
2005-11-10,华业地产关于《公司董事会投票委托征集函》的更正公告,/disclosure/listedinfo/announcement/c/2005-11-10/600240_20051110_1.pdf
2005-11-10,华业地产董事会投票委托征集函,/disclosure/listedinfo/announcement/c/2005-11-10/600240_20051110_2.pdf
2005-11-16,华业地产关于股权分置改革方案沟通协商情况暨调整股权分置改革方案的公告,/disclosure/listedinfo/announcement/c/2005-11-16/600240_20051116_1.pdf
2005-11-16,华业地产股权分置改革之补充保荐意见书,/disclosure/listedinfo/announcement/c/2005-11-16/600240_20051116_4.pdf
2005-11-16,华业地产股权分置改革说明书（摘要）,/disclosure/listedinfo/announcement/c/2005-11-16/600240_20051116_3.pdf
2005-11-16,华业地产股权分置改革说明书,/disclosure/listedinfo/announcement/c/2005-11-16/600240_20051116_2.pdf
2005-11-16,华业地产股权分置改革的补充法律意见书,/disclosure/listedinfo/announcement/c/2005-11-16/600240_20051116_5.pdf
2005-11-16,华业地产独立董事关于调整公司股权分置改革方案的独立意见,/disclosure/listedinfo/announcement/c/2005-11-16/600240_20051116_6.pdf
2005-11-24,华业地产关于召开股权分置相关股东会议的第一次提示公告,/disclosure/listedinfo/announcement/c/2005-11-24/600240_20051124_1.pdf
2005-12-06,华业地产关于召开股权分置相关股东会议的第二次提示公告,/disclosure/listedinfo/announcement/c/2005-12-06/600240_20051206_1.pdf
2005-12-14,华业地产股权分置改革相关股东会议的法律意见书,/disclosure/listedinfo/announcement/c/2005-12-14/600240_20051214_2.pdf
2005-12-14,华业地产股权分置改革相关股东会议表决结果公告,/disclosure/listedinfo/announcement/c/2005-12-14/600240_20051214_1.pdf
2005-12-21,华业地产股权分置改革方案实施公告,/disclosure/listedinfo/announcement/c/2005-12-21/600240_20051221_1.pdf
2006-01-25,G华业监事会决议公告,/disclosure/listedinfo/announcement/c/2006-01-25/600240_20060125_4.pdf
2006-01-25,G华业关于召开临时股东大会的通知,/disclosure/listedinfo/announcement/c/2006-01-25/600240_20060125_2.pdf
2006-01-25,G华业关于变更部分募集资金投资项目并收购股权的公告,/disclosure/listedinfo/announcement/c/2006-01-25/600240_20060125_3.pdf
2006-01-25,G华业董事会决议公告,/disclosure/listedinfo/announcement/c/2006-01-25/600240_20060125_1.pdf
2006-02-06,G华业独立董事提名人声明,/disclosure/listedinfo/announcement/c/2006-02-06/600240_20060206_1.pdf
2006-02-24,G华业2006年第一次临时股东大会会议资料,/disclosure/listedinfo/announcement/c/2006-02-24/600240_20060224_1.pdf
2006-03-01,G华业董事会决议公告,/disclosure/listedinfo/announcement/c/2006-03-01/600240_20060301_2.pdf
2006-03-01,G华业2006年第一次临时股东大会决议公告,/disclosure/listedinfo/announcement/c/2006-03-01/600240_20060301_1.pdf
2006-03-01,G华业2006年第一次临时股东大会的法律意见书,/disclosure/listedinfo/announcement/c/2006-03-01/600240_20060301_3.pdf
2006-03-09,G华业年报摘要,/disclosure/listedinfo/announcement/c/2006-03-09/600240_2005_nzy.pdf
2006-03-09,G华业年报,/disclosure/listedinfo/announcement/c/2006-03-09/600240_2005_n.pdf
2006-03-09,G华业控股股东及其关联方占用资金的情况专项说明,/disclosure/listedinfo/announcement/c/2006-03-09/600240_20060309_3.pdf
2006-03-09,G华业监事会决议公告,/disclosure/listedinfo/announcement/c/2006-03-09/600240_20060309_2.pdf
2006-03-09,G华业董事会决议公告,/disclosure/listedinfo/announcement/c/2006-03-09/600240_20060309_1.pdf
2006-03-22,G华业关于召开2005年度股东大会的通知,/disclosure/listedinfo/announcement/c/2006-03-22/600240_20060322_2.pdf
2006-03-22,G华业董事会决议公告,/disclosure/listedinfo/announcement/c/2006-03-22/600240_20060322_1.pdf
2006-03-22,G华业出售资产公告,/disclosure/listedinfo/announcement/c/2006-03-22/600240_20060322_3.pdf
2006-03-31,G华业收购报告书（摘要）,/disclosure/listedinfo/announcement/c/2006-03-31/600240_20060331_2.pdf
2006-03-31,G华业董事会关于股权转让的提示性公告,/disclosure/listedinfo/announcement/c/2006-03-31/600240_20060331_1.pdf
2006-04-04,G华业股东持股变动报告书,/disclosure/listedinfo/announcement/c/2006-04-04/600240_20060404_1.pdf
2006-04-08,G华业关于2005年年度股东大会增加提案的补充通知,/disclosure/listedinfo/announcement/c/2006-04-08/600240_20060408_1.pdf
2006-04-14,G华业第一季度季报,/disclosure/listedinfo/announcement/c/2006-04-14/600240_2006_1.pdf
2006-04-15,G华业2005年年度股东大会会议资料,/disclosure/listedinfo/announcement/c/2006-04-15/600240_20060415_1.pdf
2006-04-22,G华业2005年年度股东大会决议公告,/disclosure/listedinfo/announcement/c/2006-04-22/600240_20060422_1.pdf
2006-04-22,G华业2005年度股东大会的法律意见书,/disclosure/listedinfo/announcement/c/2006-04-22/600240_20060422_2.pdf
2006-04-29,G华业收购资产公告,/disclosure/listedinfo/announcement/c/2006-04-29/600240_20060429_1.pdf
2006-07-21,G华业收购报告书,/disclosure/listedinfo/announcement/c/2006-07-21/600240_20060721_2.pdf
2006-07-21,G华业关于盛大控股有限公司收购股权获得批复的公告,/disclosure/listedinfo/announcement/c/2006-07-21/600240_20060721_1.pdf
2006-07-22,G华业关于召开2006年第二次临时股东大会的通知,/disclosure/listedinfo/announcement/c/2006-07-22/600240_20060722_1.pdf
2006-07-22,G华业董事会决议公告,/disclosure/listedinfo/announcement/c/2006-07-22/600240_20060722_2.pdf
2006-07-22,G华业半年报摘要,/disclosure/listedinfo/announcement/c/2006-07-22/600240_2006_zzy.pdf
2006-07-22,G华业半年报,/disclosure/listedinfo/announcement/c/2006-07-22/600240_2006_z.pdf
2006-07-28,G华业关于2006年第二次临时股东大会增加提案的补充通知,/disclosure/listedinfo/announcement/c/2006-07-28/600240_20060728_1.pdf
2006-08-02,G华业2006年第二次临时股东大会会议资料,/disclosure/listedinfo/announcement/c/2006-08-02/600240_20060802_1.pdf
2006-08-05,G华业关于控股股东变更工商登记以及公司实际控制人变更的公告,/disclosure/listedinfo/announcement/c/2006-08-05/600240_20060805_1.pdf
2006-08-11,G华业2006年第二次临时股东大会决议公告,/disclosure/listedinfo/announcement/c/2006-08-11/600240_20060811_1.pdf
2006-08-11,G华业2006年第二次临时股东大会的法律意见书,/disclosure/listedinfo/announcement/c/2006-08-11/600240_20060811_2.pdf
2006-08-23,G华业资本公积金转增股本实施公告,/disclosure/listedinfo/announcement/c/2006-08-23/600240_20060823_1.pdf
2006-09-05,G华业关于竞得长春市绿园区土地项目的公告,/disclosure/listedinfo/announcement/c/2006-09-05/600240_20060905_1.pdf
2006-09-05,G华业董事会决议公告,/disclosure/listedinfo/announcement/c/2006-09-05/600240_20060905_2.pdf
