,date,title,url
0,2003-08-29,南方航空半年报,/disclosure/listedinfo/announcement/c/2003-08-29/600029_2003_z.pdf
1,2003-10-30,南方航空第三季度季报,/disclosure/listedinfo/announcement/c/2003-10-30/600029_2003_3.pdf
2,2003-12-23,南方航空董事会薪酬与考核委员会实施细则,/disclosure/listedinfo/announcement/c/2003-12-23/600029_20031223_2.pdf
3,2003-12-23,南方航空董事会公告,/disclosure/listedinfo/announcement/c/2003-12-23/600029_20031223_1.pdf
4,2004-01-15,南方航空公告,/disclosure/listedinfo/announcement/c/2004-01-15/600029_20040115_1.pdf
5,2004-02-02,南方航空董事会决议公告,/disclosure/listedinfo/announcement/c/2004-02-02/600029_20040202_1.pdf
6,2004-02-18,南方航空公告,/disclosure/listedinfo/announcement/c/2004-02-18/600029_20040218_1.pdf
7,2004-04-09,南方航空董事会公告,/disclosure/listedinfo/announcement/c/2004-04-09/600029_20040409_1.pdf
8,2004-04-26,南方航空年报,/disclosure/listedinfo/announcement/c/2004-04-26/600029_2003_n.pdf
9,2004-04-26,南方航空监事会公告,/disclosure/listedinfo/announcement/c/2004-04-26/600029_20040426_2.pdf
10,2004-04-26,南方航空董事会公告,/disclosure/listedinfo/announcement/c/2004-04-26/600029_20040426_1.pdf
11,2004-04-29,南方航空第一季度季报,/disclosure/listedinfo/announcement/c/2004-04-29/600029_2004_1.pdf
12,2004-04-30,南方航空召开2003年度股东大会通知,/disclosure/listedinfo/announcement/c/2004-04-30/600029_20040430_1.pdf
13,2004-05-21,南方航空董事会公告,/disclosure/listedinfo/announcement/c/2004-05-21/600029_20040521_1.pdf
14,2004-05-22,南方航空董事会澄清公告,/disclosure/listedinfo/announcement/c/2004-05-22/600029_20040522_1.pdf
15,2004-06-10,南方航空2003年度股东大会会议资料,/disclosure/listedinfo/announcement/c/2004-06-10/600029_20040610_1.pdf
16,2004-06-11,南方航空2003年度股东大会会议资料,/disclosure/listedinfo/announcement/c/2004-06-11/600029_20040611_1.pdf
17,2004-06-17,南方航空监事会决议公告,/disclosure/listedinfo/announcement/c/2004-06-17/600029_20040617_3.pdf
18,2004-06-17,南方航空董事会决议公告,/disclosure/listedinfo/announcement/c/2004-06-17/600029_20040617_2.pdf
19,2004-06-17,南方航空2003年度股东大会决议公告,/disclosure/listedinfo/announcement/c/2004-06-17/600029_20040617_1.pdf
20,2004-06-17,南方航空2003年度股东大会法律意见书,/disclosure/listedinfo/announcement/c/2004-06-17/600029_20040617_4.pdf
21,2004-07-27,南方航空董事会公告,/disclosure/listedinfo/announcement/c/2004-07-27/600029_20040727_1.pdf
22,2004-08-27,南方航空董事会公告,/disclosure/listedinfo/announcement/c/2004-08-27/600029_20040827_1.pdf
23,2004-08-27,南方航空半年报摘要,/disclosure/listedinfo/announcement/c/2004-08-27/600029_2004_zzy.pdf
24,2004-08-27,南方航空半年报,/disclosure/listedinfo/announcement/c/2004-08-27/600029_2004_z.pdf
25,2004-10-11,南方航空董事会决议公告暨召开临时股东大会的通知,/disclosure/listedinfo/announcement/c/2004-10-11/600029_20041011_1.pdf
26,2004-10-27,南方航空第三季度季报,/disclosure/listedinfo/announcement/c/2004-10-27/600029_2004_3.pdf
27,2004-10-29,南方航空董事会决议公告,/disclosure/listedinfo/announcement/c/2004-10-29/600029_20041029_1.pdf
28,2004-11-13,南方航空监事会公告,/disclosure/listedinfo/announcement/c/2004-11-13/600029_20041113_3.pdf
29,2004-11-13,南方航空关联交易公告,/disclosure/listedinfo/announcement/c/2004-11-13/600029_20041113_2.pdf
30,2004-11-13,南方航空董事会决议公告暨临时股东大会通知,/disclosure/listedinfo/announcement/c/2004-11-13/600029_20041113_1.pdf
