,date,title,url
0,2015-12-12,博敏电子股票交易异常波动公告,/disclosure/listedinfo/announcement/c/2015-12-12/603936_20151212_1.pdf
1,2015-12-17,博敏电子股票交易异常波动公告,/disclosure/listedinfo/announcement/c/2015-12-17/603936_20151217_1.pdf
2,2015-12-18,博敏电子关于签订募集资金专户存储三方监管协议的公告,/disclosure/listedinfo/announcement/c/2015-12-18/603936_20151218_1.pdf
3,2015-12-22,博敏电子用募集资金置换预先投入的自筹资金公告,/disclosure/listedinfo/announcement/c/2015-12-22/603936_20151222_7.pdf
4,2015-12-22,博敏电子使用募集资金向子公司增资的公告,/disclosure/listedinfo/announcement/c/2015-12-22/603936_20151222_8.pdf
5,2015-12-22,博敏电子募集资金置换专项审核报告,/disclosure/listedinfo/announcement/c/2015-12-22/603936_20151222_2.pdf
6,2015-12-22,博敏电子股票交易异常波动公告,/disclosure/listedinfo/announcement/c/2015-12-22/603936_20151222_9.pdf
7,2015-12-22,博敏电子公司章程（2015修订）,/disclosure/listedinfo/announcement/c/2015-12-22/603936_20151222_5.pdf
8,2015-12-22,博敏电子更正公告,/disclosure/listedinfo/announcement/c/2015-12-22/603936_20151222_10.pdf
9,2015-12-22,博敏电子独立董事关于公司用募集资金置换预先投入的自筹资金等事项的独立意见,/disclosure/listedinfo/announcement/c/2015-12-22/603936_20151222_3.pdf
10,2015-12-22,博敏电子第二届监事会第八次会议决议公告,/disclosure/listedinfo/announcement/c/2015-12-22/603936_20151222_6.pdf
11,2015-12-22,博敏电子第二届董事会第十三次会议决议公告,/disclosure/listedinfo/announcement/c/2015-12-22/603936_20151222_1.pdf
12,2015-12-22,博敏电子：国信证券股份有限公司关于博敏电子股份有限公司以募集资金置换已预先投入募投项目的自筹资金事项的核查意见,/disclosure/listedinfo/announcement/c/2015-12-22/603936_20151222_4.pdf
13,2015-12-24,博敏电子股票交易异常波动公告,/disclosure/listedinfo/announcement/c/2015-12-24/603936_20151224_1.pdf
14,2015-12-24,博敏电子：关于回复博敏电子股份有限公司了解股票异常波动有关情况的函,/disclosure/listedinfo/announcement/c/2015-12-24/603936_20151224_2.pdf
15,2015-12-26,博敏电子股票交易异常波动公告,/disclosure/listedinfo/announcement/c/2015-12-26/603936_20151226_1.pdf
16,2015-12-26,博敏电子：关于回复博敏电子股份有限公司了解股票异常波动有关情况的函,/disclosure/listedinfo/announcement/c/2015-12-26/603936_20151226_2.pdf
17,2015-12-30,博敏电子股票交易异常波动公告,/disclosure/listedinfo/announcement/c/2015-12-30/603936_20151230_1.pdf
18,2015-12-30,博敏电子：关于回复博敏电子股份有限公司了解股票异常波动有关情况的函,/disclosure/listedinfo/announcement/c/2015-12-30/603936_20151230_2.pdf
19,2016-01-01,博敏电子关于全资子公司获得高新技术企业认定的公告,/disclosure/listedinfo/announcement/c/2016-01-01/603936_20160101_1.pdf
20,2016-01-05,博敏电子关于完成工商变更登记的公告,/disclosure/listedinfo/announcement/c/2016-01-05/603936_20160105_1.pdf
21,2016-01-05,博敏电子股票交易异常波动公告,/disclosure/listedinfo/announcement/c/2016-01-05/603936_20160105_2.pdf
22,2016-01-05,博敏电子：关于回复博敏电子股份有限公司了解股票异常波动有关情况的函,/disclosure/listedinfo/announcement/c/2016-01-05/603936_20160105_3.pdf
23,2016-01-08,博敏电子股票交易异常波动公告,/disclosure/listedinfo/announcement/c/2016-01-08/603936_20160108_1.pdf
24,2016-01-08,博敏电子：关于回复博敏电子股份有限公司了解股票异常波动有关情况的函,/disclosure/listedinfo/announcement/c/2016-01-08/603936_20160108_2.pdf
25,2016-01-09,博敏电子关于控股子公司完成工商变更登记的公告,/disclosure/listedinfo/announcement/c/2016-01-09/603936_20160109_1.pdf
26,2016-01-09,博敏电子关于控股子公司签订募集资金专户存储三方监管协议的公告,/disclosure/listedinfo/announcement/c/2016-01-09/603936_20160109_2.pdf
27,2016-01-14,博敏电子关于控股子公司获得高新技术企业认定的公告,/disclosure/listedinfo/announcement/c/2016-01-14/603936_20160114_2.pdf
28,2016-01-14,博敏电子股票交易异常波动公告,/disclosure/listedinfo/announcement/c/2016-01-14/603936_20160114_1.pdf
29,2016-01-14,博敏电子：关于回复博敏电子股份有限公司了解股票异常波动有关情况的函,/disclosure/listedinfo/announcement/c/2016-01-14/603936_20160114_3.pdf
30,2016-01-16,博敏电子独立董事关于关联交易事项的事前认可函,/disclosure/listedinfo/announcement/c/2016-01-16/603936_20160116_4.pdf
31,2016-01-16,博敏电子独立董事关于关联交易事项的独立意见,/disclosure/listedinfo/announcement/c/2016-01-16/603936_20160116_3.pdf
32,2016-01-16,博敏电子第二届监事会第九次会议决议公告,/disclosure/listedinfo/announcement/c/2016-01-16/603936_20160116_1.pdf
